created_at	name	screen_name	description	lang	location	verified	status_lang	status_text	time_zone	contributors_enabled	default_profile	default_profile_image	favourites_count	follow_request_sent	followers_count	following	friends_count	geo_enabled	has_extended_profile	id_str	is_translation_enabled	is_translator	listed_count	notifications	profile_background_color	profile_background_image_url	profile_background_tile	profile_banner_url	profile_image_url	profile_link_color	profile_sidebar_border_color	profile_sidebar_fill_color	profile_text_color	profile_use_background_image	protected	status_contributors	status_coordinates	status_created_at	status_favorite_count	status_favorited	status_geo	status_id_str	status_in_reply_to_screen_name	status_in_reply_to_status_id_str	status_in_reply_to_user_id_str	status_is_quote_status	status_latitude	status_longitude	status_place	status_possibly_sensitive	status_retweet_count	status_retweeted	status_source	status_truncated	statuses_count	url	utc_offset	account_type
Tue Mar 05 03:45:24 +0000 2013	@andradicaI	coldpizzarry	follow @andradicaI	en		False	en	Bye people of Twitter		False	True	False	5	False	18	False	79	False	False	1242769212	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/3403652774/fa053cf589f5723782320e651e174262_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Wed May 15 23:55:20 +0000 2013	1.0	False		334819318938345472				False					0.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	49			1
Fri Jun 08 23:11:25 +0000 2012	Lucy Amena	LucyAmena	There's nothing special to know 3	de	New York	False	de	Guter Abend bei @elliegoulding aber die Vorband hat mich auch echt geflasht @kollektiv22 #hamburg #stadtpark #newep http://t.co/JEG3vlw52T		False	True	False	19	False	70	False	165	False	False	603137948	False	False	1	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/603137948/1362478530	http://pbs.twimg.com/profile_images/3338333619/a7d3d897abbf23873154e1df4f2cd763_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Wed Jul 23 13:20:08 +0000 2014	4.0	False		491935798644969474				False				False	1.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	212			1
Mon Jan 16 18:35:29 +0000 2012	Margie Marshall	mrmmusician1	I am an enthusiastic #pianoteacher and #fluteteacher and am an examiner for A Level and GCSE Music  ...  when I'm not out running that is!   #loverunning	en	Kew Gardens, London, England	False	en	expert #musictuition given in Kew, London  #fluteteacher #pianoteacher  #musictheoryteacher and #pianoaccompaniment		False	False	False	20	False	50	False	134	True	False	465775050	False	False	0	False	000000	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/465775050/1446744003	http://pbs.twimg.com/profile_images/662309527799353348/H_nq3wb0_normal.jpg	0084B4	000000	000000	000000	False	False		False	Thu Nov 05 17:27:05 +0000 2015	1.0	False		662320242841026560				False					0.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	47	https://t.co/b1uHhV301C		1
Wed Jun 26 10:44:09 +0000 2013	Mouli Thala	moulisaran143	3D animator and Graphics designer	en	bangalore	False	en	RT @google: Searches on USA Basketball’s new quarters jump 12x over vacation cruises #Rio2016 https://t.co/smofew1hjw		False	False	False	854	False	43	False	112	True	True	1547907499	False	False	1	False	000000	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/1547907499/1434354165	http://pbs.twimg.com/profile_images/756515206864437248/18M8-IhA_normal.jpg	DD2E44	000000	000000	000000	False	False		False	Sat Aug 06 14:28:15 +0000 2016	0.0	False		761931899086393344				False				False	81.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	78			1
Tue Jul 09 22:43:26 +0000 2013	Crunch Rubio	WolvesFan42	Fan of The Minnesota Timberwolves	en		False	en	@DarrenWolfson Do the Wolves have any interest in Lebron James when he's a free agent in 2014?		False	True	False	14	False	3	False	12	False	False	1581636697	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/1581636697/1373409954	http://pbs.twimg.com/profile_images/378800000111713214/f57de92a0578beacfc098b305a3bcf86_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Sat Jul 20 21:25:38 +0000 2013	0.0	False		358699242585460736	DWolfsonKSTP		24400732.0	False					0.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	14			1
Fri Oct 19 18:00:21 +0000 2012	Ben Mario	BenjaminMario1	Goer. City plannner. Rider of bicycle. Listener of music.	en	Regina, SK, Canada	False	en	"Can we agree that using ""peak"" as a prefix  to describe something that is about to go downhill is annoying?"		False	True	False	29	False	52	False	75	False	False	891497030	False	False	1	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/891497030/1356496737	http://pbs.twimg.com/profile_images/2737877038/f0dc037d244c2c72c5d1f9f02c0a013f_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Sat Mar 26 17:03:28 +0000 2016	2.0	False		713773375533895682				False					0.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	272			1
Mon Apr 04 15:24:37 +0000 2011	Mesquite Hrtg Garden	MesquiteGarden	We are a brand new community garden located in sunny, friendly Mesquite, NV. The garden just began in early 2011 and we look forward to serving our community.	en	Mesquite, NV	False	en	New blog post: August 23, 2012 http://t.co/DmFszV5e	Pacific Time (US & Canada)	False	False	False	0	False	33	False	69	False	False	277031507	False	False	3	False	B2DFDA	http://abs.twimg.com/images/themes/theme13/bg.gif	False		http://pbs.twimg.com/profile_images/1299694227/DSC_4185_normal.jpg	93A644	EEEEEE	FFFFFF	333333	True	False		False	Fri Aug 24 15:48:38 +0000 2012	0.0	False		239026438949462017				False				False	0.0	False	"<a href=""http://www.mesquitegarden.org"" rel=""nofollow"">Mesquite Garden Tweet</a>"	False	100	http://t.co/bt1ZVpLXmA	-25200.0	2
Wed May 04 05:40:26 +0000 2011	Donnielle James L.Ac	BFWwellness	Acupuncturist Pilates Instructor - holistic health nature and movement	en	Santa Monica	False	en	#tbt about 2 months after I was discharged from #physicaltherapy (12/15) after a #shouldersprain… https://t.co/kXzGxoIGyk	Pacific Time (US & Canada)	False	False	False	103	False	509	False	387	False	False	292762066	False	False	33	False	EDECE9	http://abs.twimg.com/images/themes/theme3/bg.gif	False	https://pbs.twimg.com/profile_banners/292762066/1467300333	http://pbs.twimg.com/profile_images/748537959398289408/vY_CuB9x_normal.jpg	088253	D3D2CF	E3E2DE	634047	True	False		False	Fri Aug 12 00:55:25 +0000 2016	0.0	False		763901671143575556				False				False	0.0	False	"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"	False	952	https://t.co/iAiLgPo5au	-25200.0	1
Wed Nov 24 17:05:58 +0000 2010	olivia leanne ross	olivialeeross	#ratchet ;p	en		False	und	@NixiePulusanI @Paaulaaocampo		False	True	False	1	False	7	False	43	False	False	219360038	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/219360038/1391380216	http://pbs.twimg.com/profile_images/430106004282277889/GKqtdzV1_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Sat Feb 15 23:56:52 +0000 2014	0.0	False		434838751831810048				False					0.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	5			1
Tue Oct 04 19:16:53 +0000 2011	Lizz	MrsILoveGod	Faith is believing even tho u can't see Him. U breath in air wit Faith cuz u can't see the oxygen but u know its there.	en	St Louis, MO	False	en	I found God. He never lost me it was me who was lost. In my mess He still knew where i was. Thank u God 4 never losin me even when i lost u.		False	True	False	2	False	23	False	20	False	False	385035469	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/1572957397/image_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Mon Jun 17 21:56:20 +0000 2013	0.0	False		346748167347400704				False					1.0	False	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>"	False	51			1
Tue Nov 12 16:50:30 +0000 2013	Captain Ahab	WisdomofAhab	Whale Hunter, Bully, Philosopher	en	Home:  The bounding oceans	False	en	I prefer the quiet calm of night. Less fools awake. Except me.		False	False	False	1	False	10	False	13	True	False	2190683342	False	False	0	False	C0DEED	http://pbs.twimg.com/profile_background_images/378800000115327017/32156ec271ed4ffc7154995d4f5ceb87.jpeg	False	https://pbs.twimg.com/profile_banners/2190683342/1416862983	http://pbs.twimg.com/profile_images/378800000731251468/c311b23ceed16f7f8e62cc72791fe3e5_normal.jpeg	0084B4	FFFFFF	DDEEF6	333333	True	False		False	Wed Sep 02 08:20:21 +0000 2015	0.0	False		638989827040370688				False					0.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	50			1
Sun Jan 26 00:27:31 +0000 2014	Lord_Aries	LordAries_Craft	Gamer-Video Game Maker-Minecrafter	en		False	en	Get Your FREE Steam Wallet Codes Here!: http://t.co/cvHlbRSeoU		False	True	False	0	False	4	False	18	False	False	2310921456	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/427242309252423680/W4UCDcpX_normal.png	0084B4	C0DEED	DDEEF6	333333	True	False		False	Thu Apr 02 14:56:40 +0000 2015	0.0	False		583644221376192512				False				False	0.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	10			1
Wed Apr 02 21:17:47 +0000 2014	brian ace	Acesomme	Three things cannot be long hidden: the sun, the moon, and the truth.	en		False	en	RT @LooseCannon2020: Guess this one is on her knees doing a #novena of thanks for #PatHickey. Be brazen and 'twill be old news soon #vinb h…		False	True	False	322	False	13	False	28	False	False	2455973853	False	False	2	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/531580857279340544/DgeX7nQC_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Thu Aug 18 18:59:47 +0000 2016	0.0	False		766348888366256129				False				False	7.0	False	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	False	163			1
Sun Feb 16 00:30:16 +0000 2014	ART & CREATIVITY	dkarts89	My Creative MyArtist My Design by. Dinakaran	en		False	en	Awesome bathroom 3D floor work... water is looking so real https://t.co/FVxb4AXuNP		False	True	False	291	False	443	False	401	False	False	2345873620	False	False	2	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/2345873620/1428486815	http://pbs.twimg.com/profile_images/585742290615840768/4R1ZUC0X_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Fri Feb 12 07:38:22 +0000 2016	1.0	False		698048482750263296				False				False	1.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	329			1
Fri Jun 14 14:28:39 +0000 2013	[SH] Kim Sunggyu	LC_KimSunggyu	VRP @LoveChaserRP | Sunggyu of INFINITE | 89liner | taken by Yoona Tuna as of 130806♡ | engaged (140111)	en		False	und	@LC_Sulli Yooo	Brussels	False	True	False	14	False	135	False	62	False	False	1516625407	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/1516625407/1400368382	http://pbs.twimg.com/profile_images/467805723439951872/0XPacSKu_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Wed Oct 22 13:18:16 +0000 2014	0.0	False		524912624874815488	LC_Sulli		1073358446.0	False					0.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	1143		7200.0	1
Wed Dec 31 04:17:19 +0000 2014	Sweet_tits	Honeyka_cocaine	I do what I feel like doing.	en		False	en	RT @DoodleEdits: watermelon massacre https://t.co/ryU01FTFjZ		False	False	False	1724	False	112	False	124	False	True	2953000026	False	False	1	False	000000	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/2953000026/1471884843	http://pbs.twimg.com/profile_images/765397480129179648/VMeBYdMC_normal.jpg	9266CC	000000	000000	000000	False	False		False	Mon Aug 22 07:25:18 +0000 2016	0.0	False		767623668046233600				False				False	930.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	3058			1
Thu Sep 20 06:00:10 +0000 2012	maggie	magpedd	SOMETHING GOOD HAS TO COME FROM SOMETHING SO BAD.	en		False	en	Four convicted in Crete attack http://t.co/RbnUC46AQb via @itvnews		False	True	False	0	False	10	False	16	False	False	834876522	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/2629276266/fb4ca75c1884d64639318abc95da3e1b_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Sat Mar 16 16:07:23 +0000 2013	0.0	False		312958283424079872				False				False	0.0	False	"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>"	False	6			1
Mon Mar 07 22:04:48 +0000 2011	Ainsley Wileman	a_wileman	@Team_HARE Engineer. Masters Engineering Student at the University of Huddersfield. Semi-Retired Rugby Player & Racing Driver. Old Princethorpian.	en	Rugby/Huddersfield	False	en	I could get used to this touring life. Perpignan and Lloret de Mar in 2 consecutive days #TeamHAREontour #sun #sea #beach #FSSpain	London	False	False	False	75	False	198	False	170	True	False	262354060	False	False	4	False	131516	http://abs.twimg.com/images/themes/theme14/bg.gif	True		http://pbs.twimg.com/profile_images/731904178411454464/NsbMHdeK_normal.jpg	009999	EEEEEE	EFEFEF	333333	True	False		False	Tue Aug 23 17:27:31 +0000 2016	1.0	False		768137606949396480				False					0.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	897		3600.0	1
Wed Apr 27 02:42:21 +0000 2011	Doll	Dolphineas	The names James, Dolphin Phineas	en	In the sea	False	en	So how pointless is your point so I can point out the pointless in your point?	Atlantic Time (Canada)	False	False	False	0	False	141	False	26	False	False	288568859	False	False	2	False	10E8CB	http://pbs.twimg.com/profile_background_images/493173108040167424/fkNV1mE3.jpeg	True	https://pbs.twimg.com/profile_banners/288568859/1406417734	http://pbs.twimg.com/profile_images/493172883812655104/bR3s-kQj_normal.jpeg	AB21B8	FFFFFF	000000	000000	True	False		False	Sun Jul 27 00:34:16 +0000 2014	1.0	False		493192610861690880				False					0.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	1		-10800.0	1
Sun Feb 15 08:25:47 +0000 2015	CAV	cav_official_	Craziness Association of Victoria. Follow for updates on any crazy stuff coming up!  Members: Laura Wynne, Sarina Tapp (co-founders)	en		False	en	Such fun!		False	True	False	0	False	1	False	3	False	False	3020807786	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/3020807786/1423989122	http://pbs.twimg.com/profile_images/566877568498794496/HhPC6y4-_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Sat Feb 28 05:23:25 +0000 2015	0.0	False		571541158981066752				False					0.0	False	"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>"	False	3			2
Thu Jun 27 17:09:42 +0000 2013	wail salah al din ma	SfimgAl	http://t.co/MQNHI6AcL5	ar		False	und	@SfimgAl @GoPricebenders	Baghdad	False	True	False	0	False	15	False	81	False	False	1551054462	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/378800000867695574/11NWn7AN_normal.png	0084B4	C0DEED	DDEEF6	333333	True	False		False	Tue Dec 24 17:39:01 +0000 2013	1.0	False		415537106660782080	GoPricebenders	4.15527329394e+17	2188711700.0	False					0.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	4		10800.0	3
Tue Oct 18 14:33:58 +0000 2011	Elbert Divilla	DivillaElbertDi	Strong lives are motivated by dynamic purposes.	en	Milwaukee	False	en	Laish el kl ybe el BBM ? 3adii it's just one day :S they will fix it soon :P.		False	False	False	0	False	20	False	386	False	False	393426785	False	False	0	False	709397	http://abs.twimg.com/images/themes/theme6/bg.gif	False		http://pbs.twimg.com/profile_images/1595976803/1584958473n_16516517_normal.jpg	FF3300	86A4A6	A0C5C7	333333	True	False		False	Fri Oct 21 03:26:20 +0000 2011	0.0	False		127224170504404992				False					0.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	5			1
Thu Apr 15 16:45:27 +0000 2010	KARIM NASSAM BAEIS	BAEIS	i guess is time to get ma swag on	en	GHANA	False	en	I LIKE UR PIC.9C 1 DER		False	True	False	0	False	7	False	7	False	False	133379955	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/825589680/nmm__normal.JPG	0084B4	C0DEED	DDEEF6	333333	True	False		False	Fri Jun 25 14:04:08 +0000 2010	0.0	False		17016136128				False					0.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	5			1
Sun Oct 07 13:31:44 +0000 2012	Poker Tree	pokertrees	Learn how to play poker with solid strategies and pick up your Free bonus from http://t.co/v47X0EYNUs without paying a penny!	en	USA	False	en	+EV Cartoon of the Day #33 http://t.co/qrprxy1kqU	Athens	False	False	False	0	False	11	False	60	False	False	866335058	False	False	0	False	1A1B1F	http://abs.twimg.com/images/themes/theme9/bg.gif	False		http://pbs.twimg.com/profile_images/2690544938/6a893c77d57cbed791208b7a8dcc4e2c_normal.jpeg	2FC2EF	181A1E	252429	666666	True	False		False	Fri May 10 07:26:04 +0000 2013	0.0	False		332758422376284161				False				False	0.0	False	"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>"	False	864		10800.0	2
Thu Mar 19 20:25:26 +0000 2009	Heather Crawford	chenswok	I'm 16 .. i'm pretty cooool get to know me! :D	en	Oamaru, New Zealand.	False	ru	http://t.co/dhnO3cxhW8 игры по информатике 5 6 класс элективный курс  http://t.co/dhnO3cxhW8	Wellington	False	True	False	0	False	5	False	53	False	False	25377148	False	False	2	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/103914335/IMG_0435__Small__normal.JPG	0084B4	C0DEED	DDEEF6	333333	True	False		False	Tue Dec 17 05:08:54 +0000 2013	0.0	False		412811619727441920				False				False	0.0	False	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>"	False	126		43200.0	1
Tue Jun 23 19:36:51 +0000 2015	Trevor Johnson	Lord_Zylo	Name's Zylo. I'm a Leo. Love video games and chilling out with my buds.	en	Arvada, CO	False	en	RT @thegamersjoint: My Twitter Feed has turned into a Pokemon GO Forum.		False	True	False	11	False	6	False	21	False	False	3253942778	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/3253942778/1468272870	http://pbs.twimg.com/profile_images/752617066448891904/qwYE4Vah_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Mon Jul 11 21:35:37 +0000 2016	0.0	False		752617367142752256				False					99.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	5			1
